epoch,split,loss,bce,ce_size,token_acc@k,size_acc
144,train,0.755968387740828,0.7115445707356342,0.2221190850637836,0.20896896859030686,0.9479193705366595
144,val,0.7674670569509789,0.7248324546223276,0.21317301358900384,0.2016260895021485,0.9504821005454346
145,train,0.7560285050298948,0.7115112065471373,0.22258649873142922,0.20601071571899499,0.947919371031689
145,val,0.7673864524082764,0.7246673601888173,0.2135954564752328,0.2012447629329094,0.9504821005454346
146,train,0.7595458457422981,0.7145876808349665,0.22479082967559713,0.20772895108697104,0.9479193713737407
146,val,0.7721433698166662,0.7287685208742204,0.21687428156940702,0.2028653992924119,0.9504821005454346
147,train,0.7595190519375843,0.7151309226466582,0.22194064627544008,0.2087791225632214,0.9479193712499833
147,val,0.7720525567584966,0.7294363827073392,0.21308088053488464,0.20208912446405747,0.9504821005454346
148,train,0.7560462845813225,0.7115106423613378,0.22267820232131508,0.20902664173915148,0.9479193712792038
148,val,0.7675955569184981,0.7249547709220958,0.21320395729066033,0.20341014831863719,0.9504821005454346
149,train,0.7558804895857418,0.7115159620617034,0.22182263811994843,0.20940393292349055,0.9479193707841743
149,val,0.7675599512525547,0.7249374299350176,0.21311260677032717,0.20290625406833115,0.9504821005454346
150,train,0.7559952586463851,0.7115136349452499,0.22240810498432376,0.2058256725062857,0.947919371031689
150,val,0.7676161973085605,0.7247540409959674,0.2143108018167581,0.19944707938494452,0.9504821005454346
151,train,0.757596031007949,0.713208878698978,0.2219357681671641,0.2049749653830359,0.9479193704421227
151,val,0.7696328245749913,0.7270772462188078,0.21277791951573116,0.20221169452434234,0.9504821005454346
152,train,0.7566524008502493,0.7121546628631468,0.22248870815577818,0.20854601660539188,0.9479193700708506
152,val,0.7684126006347094,0.7257795966242356,0.21316501804574056,0.20503078709145078,0.9504821005454346
153,train,0.7559077297987697,0.7115726348771236,0.221675476846176,0.20685421305525126,0.9479193700708506
153,val,0.767637419961679,0.7249906590745074,0.2132338363665696,0.2014626609595271,0.9504821005454346
154,train,0.756900062668154,0.7125623860937964,0.22168840643209814,0.20880074959171924,0.947919370100071
154,val,0.7677430443406047,0.7251754874477084,0.21283779492622149,0.2033556770666652,0.9504821005454346
155,train,0.7558455477245031,0.7115090560307362,0.221682479030606,0.2057127252495694,0.9479193706604169
155,val,0.7671704684174281,0.7245834388068969,0.21293515091161358,0.20134009338804545,0.9504821005454346
156,train,0.7558170609515847,0.7114468413189001,0.22185110428597504,0.20425402506479917,0.9479193700055342
156,val,0.7670576202458349,0.7245544377525056,0.21251592967883884,0.20091790928133837,0.9504821005454346
157,train,0.7562574585299455,0.7119262135265697,0.22165619941371312,0.20767848536384648,0.9479193712792038
157,val,0.7681197887211965,0.7254914222521064,0.2131418323454504,0.20158523215949875,0.9504821005454346
158,train,0.7570640783627306,0.7127543562172324,0.22154859626635579,0.20923811799867564,0.9479193714682775
158,val,0.7691366813856513,0.7265909446047536,0.21272867599730205,0.20178951374659215,0.9504821005454346
159,train,0.7558395409180458,0.7114160444186655,0.2221174766351859,0.20649614551962392,0.9479193706896374
159,val,0.7669552665731646,0.7243868682017843,0.2128420115627676,0.2029743444970239,0.9504821005454346
160,train,0.755726731278669,0.7113253501582476,0.22200691750472978,0.2090626897678541,0.9479193711262259
160,val,0.7671712955085841,0.724627796478337,0.2127175171072527,0.20282454492317575,0.9504821005454346
161,train,0.755905162995224,0.7116055541578645,0.22149806040803718,0.2069839831320999,0.9479193705366595
161,val,0.7676376145266691,0.7250613042645486,0.21288151694709792,0.2014626622648094,0.9504821005454346
162,train,0.7559983536584308,0.7117045335945389,0.22146911944169248,0.20898338538662842,0.947919370100071
162,val,0.7676697174091124,0.7251012941497003,0.21284215838510942,0.20471755822006055,0.9504821005454346
163,train,0.7559522849591397,0.7114323180078734,0.2225998527595912,0.2044919354707741,0.9479193708787111
163,val,0.7671897431217898,0.7246103688750631,0.21289686356997017,0.20252492455977164,0.9504821005454346
164,train,0.755681326725039,0.7112578783655578,0.22211724835998456,0.20900741831432024,0.9479193699763137
164,val,0.7671859189368752,0.7246555871561396,0.21265171120994367,0.20380508947419193,0.9504821005454346
165,train,0.7558748449466425,0.71153506273512,0.22169887257422613,0.20939672399635295,0.9479193704421227
165,val,0.7670385399798315,0.7244995567393003,0.2126949407132277,0.20270196950051847,0.9504821005454346
166,train,0.7557920407997262,0.7112612683550209,0.22265385492227102,0.20706568802434702,0.9479193707841743
166,val,0.7672840097036641,0.7246789252822317,0.21302538701308907,0.2024432146231671,0.9504821005454346
167,train,0.7559589668328461,0.7115700165475395,0.22194476452977488,0.20547962399709835,0.9479193711554464
167,val,0.76702063458479,0.7244561753410942,0.21282229828598803,0.20136732963744985,0.9504821005454346
168,train,0.7558796560368632,0.7115983346082191,0.22140661406418022,0.20795244243203637,0.9479193710024686
168,val,0.76773185214881,0.7251746040151135,0.21278623081554987,0.20285177491160852,0.9504821005454346
169,train,0.7556231141221026,0.7112791104692384,0.22172002704292995,0.20802213509504533,0.9479193707841743
169,val,0.7669217346598655,0.7242565584019092,0.21332583914085199,0.20388680551834873,0.9504821005454346
170,train,0.7567416067254321,0.7124967974345466,0.2212240580523836,0.20787794603463547,0.9479193703183653
170,val,0.7676051733910326,0.7250716350966564,0.21266770108129138,0.2019529390868885,0.9504821005454346
171,train,0.7559474251394532,0.7116730257941388,0.22137202260647348,0.2072531318821482,0.9479193703183653
171,val,0.7677666835096035,0.7251341665350236,0.21316255762513156,0.20270197306569251,0.9504821005454346
172,train,0.7570169073204221,0.7127683607717284,0.22124274186455886,0.20851958155998135,0.9479193713445202
172,val,0.7692626018328572,0.7267295178351673,0.21266542296916913,0.20347824294809852,0.9504821005454346
173,train,0.7561302374785522,0.7117140435597014,0.22208094505033105,0.20624862470777608,0.9479193699763137
173,val,0.7678405323202342,0.7253497361182232,0.21245400582503057,0.20112219276790974,0.9504821005454346
174,train,0.7563064004835395,0.7119857468011556,0.22160326451141363,0.2085868699077188,0.9479193709079317
174,val,0.7672609927744273,0.7248044176747702,0.21228293236573356,0.20335567205983607,0.9504821005454346
175,train,0.7553255827650293,0.7110898270616482,0.22117879763913786,0.20793802295172678,0.9479193711554464
175,val,0.7666336653142568,0.7241477406985387,0.21242962295682938,0.20225255034253925,0.9504821005454346
176,train,0.7553444408894644,0.7111243224045664,0.22110058748665698,0.20788996180127187,0.9479193707841743
176,val,0.7667515716106211,0.7242931669045555,0.2122919663584764,0.20055020277280788,0.9504821005454346
177,train,0.7557249958255896,0.7114473103541873,0.22138844483859962,0.2047827130124331,0.9479193704129022
177,val,0.7672813813131918,0.7248020138123356,0.2123968845187965,0.2020891215003848,0.9504821005454346
178,train,0.7553753785018322,0.7111653860548938,0.22104993819052549,0.20864935179066726,0.9479193714682775
178,val,0.7667300333324494,0.7242266496308276,0.21251693389631598,0.20365528278460707,0.9504821005454346
179,train,0.755357587241582,0.7111195227189312,0.2211903175937747,0.20925013320711475,0.9479193712792038
179,val,0.7670899727781295,0.7245112290119771,0.21289373829310618,0.20452688864037616,0.9504821005454346
180,train,0.7558637240076916,0.7116142397046925,0.22124741465376677,0.20948804361265994,0.9479193703183653
180,val,0.7668522447031061,0.7244178774232548,0.21217189819317156,0.20345100193051735,0.9504821005454346
181,train,0.7554055117600297,0.7111555460528814,0.22124981183666023,0.20936308156647485,0.94791937056588
181,val,0.7668770882580322,0.724307247150332,0.21284923771273603,0.20324672272751235,0.9504821005454346
182,train,0.7553586084203887,0.7109989758459422,0.2217981507904194,0.20901462850094693,0.9479193708787111
182,val,0.7666926090673287,0.7241981117665758,0.21247258588542617,0.20172141729801538,0.9504821005454346
183,train,0.7553839326595825,0.711174733463028,0.2210459814021774,0.20845469618981852,0.9479193712499833
183,val,0.7669165553483995,0.7245046365863066,0.21205961436866097,0.20206189206718406,0.9504821005454346
184,train,0.7564451131908134,0.7120178127868415,0.2221365250206827,0.20584970561789473,0.9479193711262259
184,val,0.7682277267227416,0.7256988843080752,0.21264424181477387,0.20271558951008728,0.9504821005454346
185,train,0.7554711062169684,0.7110675740387076,0.22201764118766987,0.20974037170661108,0.9479193704421227
185,val,0.7668362424291414,0.7243577448697159,0.21239248299242178,0.20236149906605594,0.9504821005454346
186,train,0.7561605543651895,0.7119725599786583,0.22093995957410736,0.20727956728980687,0.947919370507439
186,val,0.7681938199986038,0.7257248873920257,0.21234470031623418,0.2038595716262452,0.9504821005454346
187,train,0.7566703578645934,0.7124997534344043,0.22085303735075743,0.20489566132753273,0.9479193702238284
187,val,0.7687827438909958,0.7262836843948189,0.21249531943690136,0.20370976154195228,0.9504821005454346
188,train,0.755275111658459,0.7110966676559044,0.2208922147324579,0.20834415443309276,0.9479193709079317
188,val,0.7669282092984195,0.7244932350622982,0.2121748605971049,0.20264749559414777,0.9504821005454346
189,train,0.7553304467013672,0.7110033203382086,0.22163561761549408,0.2085195809751418,0.9479193699763137
189,val,0.7668202318754007,0.7243076865531627,0.212562714142822,0.20323310557933663,0.9504821005454346
190,train,0.7558764443938066,0.7116905253238839,0.2209295963869412,0.207563134140356,0.9479193708133947
190,val,0.7678219029415977,0.7253873434150934,0.21217275286815704,0.20123114246795293,0.9504821005454346
191,train,0.7554539263783007,0.711260545734001,0.22096690363960908,0.2087334599092929,0.947919371031689
191,val,0.7673115168916846,0.7247542333010658,0.2127864597976198,0.20347824504482998,0.9504821005454346
192,train,0.7553423018721859,0.711089942379456,0.22126177316466275,0.20884881034597866,0.9479193701946079
192,val,0.7672563722991227,0.7245684262681074,0.21343977248664775,0.20203465243768295,0.9504821005454346
193,train,0.7553125105384216,0.710917650778394,0.22197427705966344,0.20886322904120241,0.9479193714029611
193,val,0.7665825055634825,0.7241000536123626,0.21241228207690124,0.20360081431853613,0.9504821005454346
194,train,0.7560010137080005,0.7116626990440653,0.2216915694789002,0.2076760834902048,0.9479193713737407
194,val,0.7668646416315009,0.7243586677530073,0.21252986434423995,0.20263387782985937,0.9504821005454346
195,train,0.7555588573792348,0.7114044831870773,0.22077188606305453,0.20696475676373394,0.947919371031689
195,val,0.7673435863335746,0.7248225156963602,0.2126053851167835,0.20294710871518332,0.9504821005454346
196,train,0.7555234953754655,0.7113653671305928,0.2207906415449293,0.209552928062807,0.9479193711262259
196,val,0.766850229610238,0.7243259476278904,0.2126213726892758,0.20268835148053108,0.9504821005454346
197,train,0.7550012330030266,0.710826088155461,0.2208757342608855,0.2084330693813338,0.9479193707841743
197,val,0.7663102739678234,0.72396030596881,0.2117498593965296,0.20479926346154517,0.9504821005454346
198,train,0.7555345526567177,0.7112807059871059,0.2212692372266488,0.20869020385842843,0.9479193713737407
198,val,0.7671422884732724,0.7247202747163088,0.21211001653943232,0.2046766961141045,0.9504821005454346
199,train,0.7553935608714771,0.7112419102026709,0.22075827270518483,0.20785391546821713,0.9479193712499833
199,val,0.7671178613131412,0.7246980963335413,0.2120988652229426,0.2007136329859958,0.9504821005454346
200,train,0.7558970615780402,0.7109715402509617,0.2246276057334247,0.20699119181215245,0.9479193703475858
200,val,0.7677470090674076,0.7243416799032371,0.21702663061528799,0.20248406718546394,0.9504821005454346
