epoch,split,loss,acc,bal_acc,precision0,recall0,f1_0,precision1,recall1,f1_1,pos_rate_train,pos_weight,cached_on_gpu,amp
66,train,0.12769139228017368,0.8578014108364245,0.8568838214999485,0.7825415995705851,0.993610495825524,0.875534869754523,0.991087873566633,0.720157147174373,0.8341751262689403,0.7429618988400266,0.3459640443325043,1,1
66,val,0.160346508304954,0.7856622114216282,0.8526660851953101,0.5422257300710339,0.9884892086330935,0.7003058103975535,0.9945811695642357,0.7168429617575265,0.8331757140155097,0.7429618988400266,0.3459640443325043,1,1
67,train,0.13103705693075696,0.8543064816998649,0.8533325159329356,0.7785530664708042,0.9931010987139085,0.8728361560774772,0.9902912621359223,0.7135639331519626,0.8294556132821325,0.7429618988400266,0.3459640443325043,1,1
67,val,0.1578034858874533,0.7865127582017011,0.8529187715734654,0.5432717678100264,0.9875299760191847,0.7009361702127661,0.9941441441441441,0.7183075671277461,0.8340103920642419,0.7429618988400266,0.3459640443325043,1,1
68,train,0.12917927123313702,0.8580372649499346,0.8575302999359784,0.7834397055347314,0.9911141490088858,0.8751249504913148,0.9877833901092447,0.7239464508630709,0.8355317087711455,0.7429618988400266,0.3459640443325043,1,1
68,val,0.15624962493252204,0.7908869987849332,0.8556895411254397,0.5485074626865671,0.9870503597122302,0.7051567586088744,0.993970522554712,0.7243287225386493,0.8379930339828675,0.7429618988400266,0.3459640443325043,1,1
69,train,0.1274028815387064,0.8657346855635841,0.8667524341490853,0.7923573063319231,0.9881508389551981,0.8794888572418306,0.984607606314252,0.7453540293429726,0.8484364410881983,0.7429618988400266,0.3459640443325043,1,1
69,val,0.1507476316187825,0.8014580801944107,0.8618178199507115,0.5617300848617575,0.9841726618705036,0.7152317880794702,0.9927900371422329,0.7394629780309194,0.8476030591307593,0.7429618988400266,0.3459640443325043,1,1
70,train,0.1263564345718501,0.8667638671498102,0.8669918568892698,0.7955923628677363,0.9864661654135338,0.8808071508036982,0.9822834645669292,0.747517548365006,0.8489694730701923,0.7429618988400266,0.3459640443325043,1,1
70,val,0.14571987463303934,0.8061968408262454,0.8641989256438625,0.5679800221975583,0.9817745803357314,0.7196343821409739,0.9917855598789451,0.7466232709519935,0.8519171850338874,0.7429618988400266,0.3459640443325043,1,1
71,train,0.127095017691527,0.8687150239070306,0.8697620069421496,0.7974918555364837,0.98519993075991,0.8814635562869035,0.9810966172894097,0.7543240831243891,0.852893832736708,0.7429618988400266,0.3459640443325043,1,1
71,val,0.150944657437277,0.8076549210206562,0.8656506527894039,0.5697609783212896,0.9832134292565947,0.7214499384128101,0.9924438687392055,0.7480878763222132,0.8531131112554515,0.7429618988400266,0.3459640443325043,1,1
72,train,0.12648218707409656,0.8683076395291495,0.8687934518490268,0.7961582469401199,0.988675995694295,0.8820343410286944,0.9852230587706484,0.7489109080037585,0.8509657381345239,0.7429618988400266,0.3459640443325043,1,1
72,val,0.15091617846112348,0.8059538274605104,0.8645115152792331,0.5675526024363233,0.9832134292565947,0.7196770229945586,0.9924209614551754,0.7458096013018715,0.8516212951779245,0.7429618988400266,0.3459640443325043,1,1
73,train,0.12860875599243318,0.8590878878192071,0.8589929071709183,0.7832522303325223,0.9932293452176894,0.8758313180169286,0.9907315070100311,0.7247564691241472,0.8371251548946717,0.7429618988400266,0.3459640443325043,1,1
73,val,0.15782660512414332,0.7919805589307412,0.8562634026220846,0.5498529804865009,0.9865707434052757,0.7061448678338482,0.99376253063043,0.7259560618388934,0.8390069588113598,0.7429618988400266,0.3459640443325043,1,1
74,train,0.12647245188244427,0.870044383455906,0.8695212931805495,0.8015630427231678,0.9851440768409818,0.8839222445657379,0.9805031094178945,0.7538985095201172,0.8523975354942406,0.7429618988400266,0.3459640443325043,1,1
74,val,0.14881823446379833,0.8099635479951397,0.8664044191823108,0.5729896329504063,0.9808153477218226,0.7233816766890697,0.9914181506114568,0.7519934906427991,0.8552655931889691,0.7429618988400266,0.3459640443325043,1,1
75,train,0.12318990862176687,0.8685006110765668,0.8688358093684567,0.7968582030030863,0.9881740775780511,0.8822637307788294,0.9845522974946636,0.7494975411588625,0.8510937917304005,0.7429618988400266,0.3459640443325043,1,1
75,val,0.1519128770613873,0.8026731470230862,0.8623146072239035,0.5633415773564165,0.9832134292565947,0.716282320055905,0.9923763885863647,0.7414157851912123,0.8487332339791356,0.7429618988400266,0.3459640443325043,1,1
76,train,0.12485110453526294,0.8686935826239842,0.8692023402166038,0.7972940071649681,0.987251819630475,0.8821627862228208,0.9834525939177102,0.7511528608027327,0.8517478454536652,0.7429618988400266,0.3459640443325043,1,1
76,val,0.14773886185659962,0.8097205346294046,0.8660832440638213,0.5727094424208462,0.9803357314148681,0.7230279448178281,0.9912036043767432,0.7518307567127747,0.8550805108273182,0.7429618988400266,0.3459640443325043,1,1
77,train,0.12602923984577583,0.8680289028495465,0.8673255371388365,0.7984750207010765,0.9866138039817538,0.8826300032417383,0.9822146700651374,0.7480372702959193,0.8492788402674046,0.7429618988400266,0.3459640443325043,1,1
77,val,0.14670807673241648,0.8091130012150668,0.8664686151810854,0.5717075892857143,0.9827338129496402,0.7228788146057507,0.9922513990529488,0.7502034174125305,0.854415716801038,0.7429618988400266,0.3459640443325043,1,1
78,train,0.12881987200608094,0.8544780119642359,0.8552506486744091,0.7764444144812243,0.9933157962827203,0.8715920915712799,0.9908678489365462,0.7171855010660981,0.8321005368230958,0.7429618988400266,0.3459640443325043,1,1
78,val,0.15988692120170245,0.7839611178614824,0.8513685064966741,0.5402570154733806,0.988009592326139,0.6985418786029163,0.9943400498075617,0.7147274206672091,0.8316606703275894,0.7429618988400266,0.3459640443325043,1,1
79,train,0.12535403133909637,0.8667424258667639,0.8666650612937096,0.7938077094703601,0.991085968972315,0.8815445899327196,0.9881183594196276,0.7422441536151041,0.8477126264977581,0.7429618988400266,0.3459640443325043,1,1
79,val,0.15398292997048518,0.8012150668286756,0.8616550860206871,0.5614227086183311,0.9841726618705036,0.7149825783972125,0.9927868852459016,0.7391375101708706,0.8473880597014926,0.7429618988400266,0.3459640443325043,1,1
80,train,0.12657271770332246,0.8568579943823839,0.8572617391596178,0.7800797620657023,0.9927311827956989,0.8736515386653544,0.9900885578558443,0.7217922955235367,0.834915924826904,0.7429618988400266,0.3459640443325043,1,1
80,val,0.1565161799095381,0.7885783718104495,0.8541435687902079,0.5457438345266508,0.9870503597122302,0.7028688524590164,0.9939448306795245,0.7212367778681855,0.8359109769898152,0.7429618988400266,0.3459640443325043,1,1
81,train,0.12260116758881963,0.876348120671541,0.8764666808618775,0.8090418591529428,0.9848888125697605,0.8883467890263499,0.9807460890493381,0.7680445491539944,0.8614601100247437,0.7429618988400266,0.3459640443325043,1,1
81,val,0.14223477434851275,0.8170109356014581,0.8703314972106937,0.5826906598114824,0.9784172661870504,0.7303974221267454,0.9904842461408332,0.7622457282343369,0.8615045061614862,0.7429618988400266,0.3459640443325043,1,1
82,train,0.13482224555265696,0.8413773880228993,0.8418003270424078,0.7607458808826915,0.9947108148785208,0.8621370802430024,0.9924223755544603,0.6888898392062949,0.8132572697899839,0.7429618988400266,0.3459640443325043,1,1
82,val,0.16894721958428657,0.7623329283110571,0.8384695986091517,0.5160807778608826,0.9928057553956835,0.6791338582677166,0.9964446551315478,0.68413344182262,0.811269780007719,0.7429618988400266,0.3459640443325043,1,1
83,train,0.13190531718638654,0.8543064816998649,0.8538136411625443,0.7779414225941422,0.9931202461328091,0.8724590348555662,0.9903960868527798,0.7145070361922795,0.8301292467688308,0.7429618988400266,0.3459640443325043,1,1
83,val,0.1667359939865759,0.7801944106925881,0.8493214541466907,0.5358441558441558,0.9894484412470024,0.6951979780960403,0.9949771689497717,0.7091944670463791,0.8281235154394299,0.7429618988400266,0.3459640443325043,1,1
84,train,0.13378419302040176,0.8439503419884646,0.8444974576455299,0.7646902684229736,0.9919941462574786,0.8636363636363638,0.9887272727272727,0.6970007690335811,0.8176214103142384,0.7429618988400266,0.3459640443325043,1,1
84,val,0.1644284778311939,0.7707168894289186,0.8439254780065288,0.5251269035532995,0.992326139088729,0.686804979253112,0.9962703962703963,0.6955248169243288,0.8191662673694299,0.7429618988400266,0.3459640443325043,1,1
85,train,0.13213479773755543,0.8532987413966852,0.8533314217816306,0.7765800255221976,0.9918932830059192,0.8711293603556092,0.9887907004329518,0.7147695605573419,0.8297417010899317,0.7429618988400266,0.3459640443325043,1,1
85,val,0.15928379503301687,0.7872417982989064,0.8543576204943286,0.5439936775553214,0.9904076738609112,0.7022615201496344,0.995489400090212,0.7183075671277461,0.834483410530296,0.7429618988400266,0.3459640443325043,1,1
86,train,0.1266962077393791,0.8680074615665001,0.8684954012391108,0.79625772408526,0.9876420943851189,0.8816836440515087,0.983906241238154,0.7493487080931027,0.8507564003103181,0.7429618988400266,0.3459640443325043,1,1
86,val,0.15129265755885715,0.8076549210206562,0.865809093977869,0.5697222222222222,0.9836930455635492,0.7215479331574318,0.9926565874730021,0.7479251423921888,0.8530858468677495,0.7429618988400266,0.3459640443325043,1,1
87,train,0.12568341595277863,0.8663564827719291,0.866507142865707,0.793617460754613,0.9897814606500365,0.8809109841609507,0.9864703541583765,0.7432328250813774,0.8477490901096755,0.7429618988400266,0.3459640443325043,1,1
87,val,0.1499165328457173,0.8025516403402188,0.8630254462012164,0.563013698630137,0.9856115107913669,0.7166521360069746,0.9934497816593887,0.7404393816110659,0.8484848484848485,0.7429618988400266,0.3459640443325043,1,1
88,train,0.13305218245087042,0.8505328158837024,0.8513308007292072,0.7718510074764475,0.9928411247196826,0.8685089125719135,0.990126100404473,0.7098204767387318,0.8268633733204181,0.7429618988400266,0.3459640443325043,1,1
88,val,0.16293976609283925,0.7798298906439854,0.8490773532516542,0.5354269400467169,0.9894484412470024,0.6948467497473897,0.9949737262965501,0.708706265256306,0.8277893936513973,0.7429618988400266,0.3459640443325043,1,1
89,train,0.1327008395280352,0.8437788117240935,0.8447753123581099,0.7630375720628189,0.9942151614574339,0.8634199377647808,0.9918575682080574,0.6953354632587859,0.8175398176900731,0.7429618988400266,0.3459640443325043,1,1
89,val,0.16580992929121413,0.7712029161603888,0.8444093870550426,0.5256475368207212,0.9928057553956835,0.6873651004482816,0.9965051258154707,0.6960130187144019,0.8195841716968477,0.7429618988400266,0.3459640443325043,1,1
90,train,0.12728930823277282,0.8599669804241086,0.8608685927516123,0.7846844070002398,0.9894627742269823,0.8752554674816159,0.9860091743119266,0.7322744112762424,0.8404075947511178,0.7429618988400266,0.3459640443325043,1,1
90,val,0.15584168349769542,0.7944106925880924,0.8583660654877237,0.5527233700026831,0.988009592326139,0.7088781830695114,0.9944481456806573,0.7287225386493084,0.8410969196093163,0.7429618988400266,0.3459640443325043,1,1
91,train,0.12736065981989467,0.8594952721970883,0.859634039433137,0.7841287081664517,0.9917149602919081,0.8757889948253312,0.9887640449438202,0.727553118574366,0.8382813849608846,0.7429618988400266,0.3459640443325043,1,1
91,val,0.15552743624800755,0.7900364520048603,0.8555952959357493,0.547410358565737,0.9884892086330935,0.7046153846153846,0.9946248600223964,0.7227013832384052,0.8371347785108387,0.7429618988400266,0.3459640443325043,1,1
92,train,0.13260083231749806,0.8496108407127082,0.8497786764050417,0.7718618478188256,0.9921002919457325,0.8682321998872816,0.9889826956469673,0.7074570608643509,0.8248601677986416,0.7429618988400266,0.3459640443325043,1,1
92,val,0.16346487602080928,0.7793438639125152,0.8484350030146753,0.5349078640020763,0.9884892086330935,0.6941731222633883,0.9945167923235092,0.7083807973962571,0.8274092377874928,0.7429618988400266,0.3459640443325043,1,1
93,train,0.1342929184702622,0.8447865520272733,0.8442496659035735,0.7661178794863353,0.9941887792163397,0.8653785356963533,0.9916405433646813,0.6943105525908073,0.8167573724844955,0.7429618988400266,0.3459640443325043,1,1
93,val,0.16826230114459412,0.7685297691373025,0.8423024314478442,0.5227502527805864,0.9918465227817745,0.6846548584671411,0.9960224613944783,0.6927583401139138,0.8171609559458682,0.7429618988400266,0.3459640443325043,1,1
94,train,0.1243979530147987,0.8651128883552391,0.8646588734605174,0.7920734621424182,0.9914540870828527,0.8806193900981081,0.9884692995099452,0.7378636598381821,0.8449767132401863,0.7429618988400266,0.3459640443325043,1,1
94,val,0.1545627742136669,0.7961117861482382,0.8593467618094296,0.5548369711668014,0.9875299760191847,0.7104899930986889,0.9942465147156451,0.7311635475996745,0.84264816204051,0.7429618988400266,0.3459640443325043,1,1
95,train,0.1231305847109513,0.8668925148480885,0.8668155902935215,0.7942611683848797,0.9905288420330848,0.8816035396879888,0.987399509664177,0.7431023385539584,0.8480070512192733,0.7429618988400266,0.3459640443325043,1,1
95,val,0.15143365295081063,0.8007290400972054,0.8621218241029633,0.5606432270373398,0.9865707434052757,0.7149808828640944,0.9938609953957466,0.737672904800651,0.8468148701662618,0.7429618988400266,0.3459640443325043,1,1
96,train,0.13267041502377905,0.8536203606423809,0.8537838275867875,0.7765832353435242,0.9924008243173622,0.8713270633469664,0.9895104895104895,0.7151668308562128,0.8302627980408245,0.7429618988400266,0.3459640443325043,1,1
96,val,0.1651176411826005,0.7838396111786148,0.8517624630970569,0.5400523560209424,0.9894484412470024,0.6987298899237934,0.9950113378684807,0.7140764849471115,0.8314542870677404,0.7429618988400266,0.3459640443325043,1,1
97,train,0.13096185779346095,0.8546281009455606,0.8550076111413472,0.7776092744245611,0.9922167275854655,0.8719014510278114,0.989331604385241,0.7177984946972289,0.8319702602230482,0.7429618988400266,0.3459640443325043,1,1
97,val,0.16090904861362706,0.7855407047387606,0.8527431594187629,0.5420609884332281,0.988968824940048,0.7002886737986076,0.9948034342521465,0.7165174938974777,0.833033771639391,0.7429618988400266,0.3459640443325043,1,1
98,train,0.12728428380141835,0.8607603078968246,0.8618617938805568,0.7848869088416723,0.990614186851211,0.875831739961759,0.9875708803482445,0.7331094009099026,0.8415247205817755,0.7429618988400266,0.3459640443325043,1,1
98,val,0.15500870006631964,0.7984204131227217,0.8604174105792665,0.5577862181226262,0.9860911270983214,0.712528158031537,0.9936179577464789,0.7347436940602116,0.8447937131630648,0.7429618988400266,0.3459640443325043,1,1
99,train,0.12758226468243758,0.8619610197474217,0.8610391734442814,0.7889615893141675,0.9909303810943155,0.878487033332075,0.9875743787189359,0.7311479657942472,0.840232281119714,0.7429618988400266,0.3459640443325043,1,1
99,val,0.155713595310509,0.7938031591737545,0.8576423482857327,0.552038626609442,0.9870503597122302,0.7080681231722001,0.994002665482008,0.7282343368592351,0.8406123790739176,0.7429618988400266,0.3459640443325043,1,1
100,train,0.12302721692513366,0.8698085293423958,0.8697297175183383,0.7990714112470115,0.9883008356545961,0.8836692466855699,0.9846439419507256,0.7511585993820803,0.8521980429385132,0.7429618988400266,0.3459640443325043,1,1
100,val,0.14696102313253742,0.809356014580802,0.8669482314880399,0.571946458449526,0.9836930455635492,0.7233292188326576,0.9926787252368647,0.7502034174125305,0.8545741032533135,0.7429618988400266,0.3459640443325043,1,1
101,train,0.12680213150934075,0.8639336177876884,0.864595529898126,0.790389852125056,0.9885751239491269,0.8784430908324713,0.9849670977989562,0.740615935847125,0.8454908453447603,0.7429618988400266,0.3459640443325043,1,1
101,val,0.14970279563385835,0.804131227217497,0.8645585403117702,0.5649190227834202,0.9870503597122302,0.7185754189944135,0.9941137998691956,0.74206672091131,0.8497950055907567,0.7429618988400266,0.3459640443325043,1,1
102,train,0.12359638329220793,0.8663779240549755,0.8668278891739366,0.792660676787497,0.9910049494297396,0.8808048351312066,0.9881182490051166,0.7426508289181336,0.8479777528418794,0.7429618988400266,0.3459640443325043,1,1
102,val,0.15148678986516353,0.8014580801944107,0.8624515847045715,0.561595192570336,0.9860911270983214,0.7156282631395753,0.9936528780914861,0.7388120423108218,0.8474892663804368,0.7429618988400266,0.3459640443325043,1,1
103,train,0.12871866614043748,0.8584875318939086,0.8578893875861647,0.7834158832844772,0.9926567903342868,0.8757108960114497,0.9898584905660377,0.7231219848380427,0.8357228195937872,0.7429618988400266,0.3459640443325043,1,1
103,val,0.1592131257274461,0.7911300121506682,0.8560107162439292,0.548773987206823,0.9875299760191847,0.7054994003769061,0.994193836534167,0.7244914564686737,0.8381813047161818,0.7429618988400266,0.3459640443325043,1,1
104,train,0.12411817183916615,0.8670640451124595,0.8665229139965092,0.7966790684856001,0.9872780054644809,0.8817966903073287,0.9830787575946851,0.7457678225285376,0.8481359917699505,0.7429618988400266,0.3459640443325043,1,1
104,val,0.14547913715080385,0.8085054678007291,0.8671708686752795,0.5706355814598946,0.9860911270983214,0.7229254571026723,0.9937324400259347,0.7482506102522376,0.8536947642034906,0.7429618988400266,0.3459640443325043,1,1
105,train,0.12553859474424375,0.8657132442805378,0.8650215991866594,0.7945097501627884,0.9886140724946695,0.8809971688612742,0.9847079037800688,0.7414291258786494,0.8459248690004675,0.7429618988400266,0.3459640443325043,1,1
105,val,0.15019246953950327,0.8046172539489672,0.864884008171819,0.5655399835119538,0.9870503597122302,0.7190775681341718,0.9941189283380527,0.7427176566314077,0.8502235469448585,0.7429618988400266,0.3459640443325043,1,1
106,train,0.12765274969685786,0.8504684920345633,0.8500812430895166,0.7725400305627533,0.9945684714737832,0.8696058634357938,0.9923202515571143,0.7055940147052501,0.8247474493642257,0.7429618988400266,0.3459640443325043,1,1
106,val,0.1629020007564839,0.7754556500607533,0.8470987896420048,0.5303768264547551,0.992326139088729,0.6912796525225526,0.9963039963039964,0.7018714401952807,0.8235631086499904,0.7429618988400266,0.3459640443325043,1,1
107,train,0.12675034982466613,0.8632046141641115,0.8631909678463336,0.7895276505571126,0.9904810908155389,0.8786610878661087,0.9872274322536103,0.7359008448771283,0.8432355398299671,0.7429618988400266,0.3459640443325043,1,1
107,val,0.1533466695145877,0.7951397326852977,0.858854267277797,0.5536146197258801,0.988009592326139,0.7096107475025835,0.9944555333776891,0.7296989422294549,0.841749577623428,0.7429618988400266,0.3459640443325043,1,1
108,train,0.1309789691800362,0.850790111280259,0.8517051281322758,0.7713501389307355,0.9944324557617609,0.8687996078505307,0.9923067748091603,0.7089778005027909,0.8270497303476899,0.7429618988400266,0.3459640443325043,1,1
108,val,0.16643765150848888,0.7793438639125152,0.8492272089570003,0.5348174993528346,0.9908872901678657,0.6946872898453262,0.9956491870849553,0.7075671277461351,0.8272450532724505,0.7429618988400266,0.3459640443325043,1,1
109,train,0.1282200535398734,0.8608031904629173,0.860397610915125,0.7868685497012493,0.9908515731874145,0.8771571298819255,0.9875458301809928,0.7299436486428357,0.8394261686866189,0.7429618988400266,0.3459640443325043,1,1
109,val,0.15671741198001482,0.7912515188335358,0.8564089655858714,0.5488681757656458,0.9884892086330935,0.7058219178082192,0.9946368715083799,0.7243287225386493,0.8382297551789076,0.7429618988400266,0.3459640443325043,1,1
110,train,0.12717609486069922,0.8564506100045026,0.8569774274813615,0.7794226999256405,0.9927246114770331,0.8732367698570482,0.990089720283821,0.7212302434856899,0.8345401972172107,0.7429618988400266,0.3459640443325043,1,1
110,val,0.15551194380221942,0.78955042527339,0.8552698280757005,0.5468293977182277,0.9884892086330935,0.7041339255210113,0.9946200403496974,0.7220504475183076,0.8366962096926269,0.7429618988400266,0.3459640443325043,1,1
111,train,0.12762023103326867,0.8579729411007955,0.8584381490296117,0.7811622161302332,0.9932010843840097,0.8745121812601826,0.9907559091972853,0.7236752136752137,0.8364121307912673,0.7429618988400266,0.3459640443325043,1,1
111,val,0.16175689922865222,0.78955042527339,0.8560620340180256,0.5467054776395872,0.9908872901678657,0.7046384720327421,0.9957312963379016,0.7212367778681855,0.8365420913552284,0.7429618988400266,0.3459640443325043,1,1
112,train,0.130527139325379,0.8468020326336329,0.8468177237094744,0.768245753715499,0.9931809409443754,0.8663511718823068,0.9903607153682934,0.7004545064745734,0.8205540347087927,0.7429618988400266,0.3459640443325043,1,1
112,val,0.16276913431913276,0.7724179829890644,0.8452230567051648,0.5269857433808554,0.9928057553956835,0.6885082321636454,0.9965132496513249,0.6976403580146461,0.8207140805973007,0.7429618988400266,0.3459640443325043,1,1
113,train,0.13182232270209804,0.8549068376251635,0.8553984144985054,0.7776017260560294,0.9926837665691168,0.8720769768804703,0.9899858623939679,0.7181130624278939,0.832412887887268,0.7429618988400266,0.3459640443325043,1,1
113,val,0.1580066413592597,0.7900364520048603,0.8565459430665394,0.5472597299444003,0.9913669064748202,0.7052200614124873,0.9959577812710533,0.7217249796582588,0.8369503679939612,0.7429618988400266,0.3459640443325043,1,1
114,train,0.1243842568624482,0.8627543472201377,0.8632242687306577,0.787891226269882,0.9913919256262375,0.8780041548342831,0.9885083888761205,0.735056611835078,0.8431473449484183,0.7429618988400266,0.3459640443325043,1,1
114,val,0.1500832479207223,0.7992709599027946,0.861462302899747,0.5587516960651289,0.9875299760191847,0.7136915077989602,0.9942794279427942,0.7353946297803092,0.8454630495790459,0.7429618988400266,0.3459640443325043,1,1
115,train,0.12499026019987948,0.8614035463882159,0.8603015073251359,0.7877928566605901,0.9924300416772986,0.8783498946100572,0.9895398718928131,0.728172972972973,0.8389716506402272,0.7429618988400266,0.3459640443325043,1,1
115,val,0.159328528941764,0.7901579586877279,0.8559935452776916,0.5475053078556263,0.9894484412470024,0.7049376388177002,0.9950694755714926,0.7225386493083807,0.8371829923635336,0.7429618988400266,0.3459640443325043,1,1
116,train,0.12883089432335218,0.8504899333176097,0.8509796314684293,0.7714514567967159,0.9946213425129088,0.8689359622577675,0.9925041976493164,0.7073379204239497,0.8260012476606363,0.7429618988400266,0.3459640443325043,1,1
116,val,0.16392417783291052,0.7776427703523694,0.8479296302583645,0.5329032258064517,0.9904076738609112,0.6929530201342283,0.9954075774971297,0.7054515866558178,0.8257142857142857,0.7429618988400266,0.3459640443325043,1,1
117,train,0.1274589286356434,0.8552070155878128,0.855490167408554,0.7774530551916423,0.9944998281196288,0.8726833958635772,0.9924125666864256,0.7164805066974793,0.8321693963267639,0.7429618988400266,0.3459640443325043,1,1
117,val,0.16101162781619793,0.7848116646415553,0.8528887223825496,0.5411210057621791,0.9908872901678657,0.6999830594612909,0.9956935630099728,0.7148901545972335,0.8322440087145969,0.7429618988400266,0.3459640443325043,1,1
118,train,0.13174155723426484,0.8469306803319111,0.8470476976355175,0.7677068839859538,0.9945495901463457,0.8665283152915662,0.9922810429708868,0.6995458051246893,0.8205875700535297,0.7429618988400266,0.3459640443325043,1,1
118,val,0.16537579347629594,0.7731470230862697,0.845869699683703,0.5277777777777778,0.9932853717026379,0.6892993842569479,0.9967487227124942,0.698454027664768,0.8213568079609607,0.7429618988400266,0.3459640443325043,1,1
119,train,0.13441635050748113,0.8451296125560154,0.8451005569961816,0.7652990608007909,0.9956696964500086,0.8654157893756173,0.9938013992880815,0.6945314175423547,0.8176424549976016,0.7429618988400266,0.3459640443325043,1,1
119,val,0.1724931932741353,0.774726609963548,0.8464521466634667,0.5295774647887324,0.9918465227817745,0.6904841402337228,0.9960693641618497,0.7010577705451587,0.8229226361031519,0.7429618988400266,0.3459640443325043,1,1
120,train,0.12872094448961205,0.8526769441883403,0.8517016934556481,0.776438866881928,0.9933986371379898,0.8716204854169392,0.9906615254849982,0.7100047497733063,0.8271750886636315,0.7429618988400266,0.3459640443325043,1,1
120,val,0.16099034110004962,0.7799513973268529,0.8499509261589915,0.5354738477472812,0.9918465227817745,0.6954767109466958,0.9961080586080586,0.7080553295362083,0.8277370874155807,0.7429618988400266,0.3459640443325043,1,1
121,train,0.12596711753289572,0.8600098629902013,0.8602543546069238,0.7848032379851025,0.9913215329094346,0.8760559637033241,0.9882817032138299,0.729187176304413,0.8391911529272679,0.7429618988400266,0.3459640443325043,1,1
121,val,0.15599746909422543,0.7959902794653706,0.8598991595982775,0.5545698924731183,0.9894484412470024,0.7107665805340223,0.9951219512195122,0.7303498779495525,0.8424213984045049,0.7429618988400266,0.3459640443325043,1,1
122,train,0.131353906148263,0.8487746306738996,0.8494128266104086,0.7686376175756972,0.9960375570677922,0.8676859581652752,0.9944417593040116,0.7027880961530251,0.8235559002326571,0.7429618988400266,0.3459640443325043,1,1
122,val,0.16621958643089377,0.7754556500607533,0.8466234660766099,0.5304236200256739,0.9908872901678657,0.6909698996655518,0.9956170703575548,0.7023596419853539,0.8236641221374045,0.7429618988400266,0.3459640443325043,1,1
123,train,0.12971740667837717,0.8460301464439632,0.846168176543619,0.7660712516921452,0.9958794746330157,0.865988616217225,0.9941291585127201,0.6964568784542222,0.8190864888015519,0.7429618988400266,0.3459640443325043,1,1
123,val,0.16916968495124454,0.7693803159173754,0.8433473237683247,0.5236409608091024,0.9932853717026379,0.6857615894039736,0.9967251461988305,0.6934092758340114,0.8178502879078695,0.7429618988400266,0.3459640443325043,1,1
124,train,0.12692240606689512,0.854370805549004,0.8548709594702709,0.7768461460753612,0.9928986442866365,0.8716844253003854,0.9902608900956203,0.7168432746539053,0.8316561740940861,0.7429618988400266,0.3459640443325043,1,1
124,val,0.15736454831366117,0.7848116646415553,0.8530471635710146,0.5410994764397906,0.9913669064748202,0.7000846740050805,0.9959183673469387,0.7147274206672091,0.8322122216958787,0.7429618988400266,0.3459640443325043,1,1
125,train,0.12663935646617638,0.8610176032933811,0.8613065293541778,0.7867564150749992,0.9896419822065586,0.876613240948719,0.9861271010822013,0.732971076501797,0.8409090909090908,0.7429618988400266,0.3459640443325043,1,1
125,val,0.15007638078124091,0.7975698663426488,0.8609569301434361,0.5565147019152954,0.9894484412470024,0.7123618784530387,0.995135971700199,0.7324654190398698,0.8438320209973753,0.7429618988400266,0.3459640443325043,1,1
126,train,0.1358914288730257,0.838011106584618,0.8382629069502052,0.7570023204889368,0.9948458036251181,0.8597783923235398,0.9925196359556165,0.6816800102752922,0.8082438640574634,0.7429618988400266,0.3459640443325043,1,1
126,val,0.171107478571981,0.7595382746051033,0.837073481979266,0.5131188118811881,0.9942446043165467,0.6768979591836735,0.9971360381861575,0.6799023596419853,0.8085147556845669,0.7429618988400266,0.3459640443325043,1,1
127,train,0.13143630222883265,0.8549711614743026,0.8544231914567162,0.7790666487863752,0.9925679138903126,0.8729526671675432,0.9896496341681043,0.7162784690231196,0.8310604925320946,0.7429618988400266,0.3459640443325043,1,1
127,val,0.16097450531919555,0.782138517618469,0.850464884398421,0.5381002087682673,0.988968824940048,0.6969748183200946,0.9947703501591633,0.7119609438567941,0.8299345537323342,0.7429618988400266,0.3459640443325043,1,1
128,train,0.12135366104509182,0.8658204506957696,0.8651756788714947,0.7934415029888984,0.9909979094671274,0.8812839093978829,0.9878484220225754,0.739353448275862,0.8457252736416526,0.7429618988400266,0.3459640443325043,1,1
128,val,0.1449546261372572,0.8036452004860267,0.8642330724517213,0.564299424184261,0.9870503597122302,0.7180739706908583,0.9941086624481781,0.7414157851912123,0.8493661446681582,0.7429618988400266,0.3459640443325043,1,1
129,train,0.12658390657371496,0.8588305924226506,0.857996882546777,0.7837665176019636,0.9934790947449176,0.8762499060221036,0.9909456740442656,0.7225146703486365,0.8357039476967609,0.7429618988400266,0.3459640443325043,1,1
129,val,0.15887741739448627,0.794775212636695,0.8592439311366205,0.5530546623794212,0.9899280575539569,0.7096441464672512,0.9953312583370387,0.7285598047192839,0.8413041435685428,0.7429618988400266,0.3459640443325043,1,1
130,train,0.12374114336153945,0.8633547031454363,0.8632807895098015,0.7895779265127715,0.9909570136716239,0.8788794496075412,0.9878421204263901,0.735604565347979,0.8432650451292393,0.7429618988400266,0.3459640443325043,1,1
130,val,0.15163601175548094,0.7997569866342649,0.8627384178905858,0.5591659897102627,0.9904076738609112,0.7147802007615092,0.9955918007493939,0.7350691619202604,0.8457217749485115,0.7429618988400266,0.3459640443325043,1,1
131,train,0.12848341000251617,0.8523767662256909,0.8525547619952629,0.7746893941930947,0.9932589094031773,0.8704633967375967,0.9906425080462511,0.7118506145873484,0.828419767239016,0.7429618988400266,0.3459640443325043,1,1
